molecule,run_label,noise_source,backend_name,shots,basis,distance,mapper,ansatz,reps,optimizer,max_iter,seed,active_space,active_orbitals,freeze_core,energy,reference_energy,reference_method,fci_energy,abs_error_hartree,abs_error_kcal_mol,within_chemical_accuracy,vqe_raw_energy,eval_count,success,error,error_type,num_qubits,num_terms,constant_energy,setup_hamiltonian_s,vqe_execution_s,total_experiment_s
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.5,jw,efficient_su2,2,spsa,100,137,null,null,False,-0.9610516017272104,-1.0551597944706248,FCI,-1.0551597944706248,0.09410819274341442,59.05373792022724,False,-2.0194060235672104,200,True,,,4,15,1.05835442184,0.07700086499971803,0.9975488820000464,1.0851697430007334
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,real_amplitudes,1,cobyla,100,137,null,null,False,-1.013300424154638,-1.129904784322913,FCI,-1.129904784322913,0.11660436016827513,73.17028544483416,False,-1.8274192101854072,73,True,,,4,15,0.8141187860307693,0.07845130599889671,0.6389849339993816,0.722958431000734
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,real_amplitudes,1,slsqp,100,137,null,null,False,0.011575461904342,-1.129904784322913,FCI,-1.129904784322913,1.141480246227255,716.2891278298187,False,-0.8025433241264273,837,True,,,4,15,0.8141187860307693,0.06846575000054145,6.980430872999932,7.0552662369991594
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,real_amplitudes,1,spsa,100,137,null,null,False,-1.0733042461943112,-1.129904784322913,FCI,-1.129904784322913,0.056600538128601885,35.517347080540844,False,-1.8874230322250805,200,True,,,4,15,0.8141187860307693,0.06937000200014154,0.8581221860004007,0.9334346650011867
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,real_amplitudes,2,cobyla,100,137,null,null,False,-0.7495432623018266,-1.129904784322913,FCI,-1.129904784322913,0.38036152202108653,238.68027832193,False,-1.5636620483325958,93,True,,,4,15,0.8141187860307693,0.07762831199943321,0.8508547300007194,0.9351886940003169
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,real_amplitudes,2,slsqp,100,137,null,null,False,0.041461447830531295,-1.129904784322913,FCI,-1.129904784322913,1.1713662321534444,735.0428529723757,False,-0.772657338200238,1565,True,,,4,15,0.8141187860307693,0.07395270600136428,12.013445997999952,12.09458235800048
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,real_amplitudes,2,spsa,100,137,null,null,False,-1.052967707878856,-1.129904784322913,FCI,-1.129904784322913,0.07693707644405712,48.27870790233384,False,-1.8670864939096252,200,True,,,4,15,0.8141187860307693,0.08277663599983498,0.8993355969996628,0.9888036180000199
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,efficient_su2,1,cobyla,100,137,null,null,False,-0.9911920261573643,-1.129904784322913,FCI,-1.129904784322913,0.13871275816554873,87.04350416370532,False,-1.8053108121881336,100,True,,,4,15,0.8141187860307693,0.06650016999992658,0.9005057039994426,0.9747475020012644
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,efficient_su2,1,slsqp,100,137,null,null,False,-0.06266385101505467,-1.129904784322913,FCI,-1.129904784322913,1.0672409333078585,669.703290819081,False,-0.8767826370458239,2026,True,,,4,15,0.8141187860307693,0.15335839500039583,17.061850099000367,17.222627335999277
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,efficient_su2,1,spsa,100,137,null,null,False,-0.9586975305085093,-1.129904784322913,FCI,-1.129904784322913,0.17120725381440383,107.43409263382273,False,-1.7728163165392785,200,True,,,4,15,0.8141187860307693,0.07222002499838709,0.9657835280013387,1.0456548330002988
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,efficient_su2,2,cobyla,100,137,null,null,False,-0.980393915215769,-1.129904784322913,FCI,-1.129904784322913,0.14951086910714406,93.81941596255487,False,-1.7945127012465383,100,True,,,4,15,0.8141187860307693,0.0847397279994766,1.0178964330007148,1.111901938000301
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,efficient_su2,2,slsqp,100,137,null,null,False,-0.01704030223274844,-1.129904784322913,FCI,-1.129904784322913,1.1128644820901648,698.3324782919173,False,-0.8311590882635177,3525,True,,,4,15,0.8141187860307693,0.06081876400094188,30.46201857199958,30.53250213499996
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.65,jw,efficient_su2,2,spsa,100,137,null,null,False,-1.0069122156385781,-1.129904784322913,FCI,-1.129904784322913,0.12299256868433495,77.17894378253834,False,-1.8210310016693474,200,True,,,4,15,0.8141187860307693,0.14175949700074852,1.0050817520004784,1.1564487499999814
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,real_amplitudes,1,cobyla,100,137,null,null,False,-0.967981777221886,-1.1373060357534,FCI,-1.1373060357534,0.1693242585315139,106.25249614685175,False,-1.6879507716708657,73,True,,,4,15,0.7199689944489797,0.07134048700027051,0.625789433999671,0.7025136060001387
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,real_amplitudes,1,slsqp,100,137,null,null,False,0.2516251254135766,-1.1373060357534,FCI,-1.1373060357534,1.3889311611669766,871.5668040127283,False,-0.46834386903540304,761,True,,,4,15,0.7199689944489797,0.06887918800020998,5.91374893000102,5.988571152000077
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,real_amplitudes,1,spsa,100,137,null,null,False,-1.1273699559281631,-1.1373060357534,FCI,-1.1373060357534,0.00993607982523681,6.234979515054525,False,-1.847338950377143,200,True,,,4,15,0.7199689944489797,0.07215380900015589,0.8971926489994075,0.9754829840003367
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,real_amplitudes,2,cobyla,100,137,null,null,False,-0.837525655583582,-1.1373060357534,FCI,-1.1373060357534,0.2997803801698179,188.11488657998225,False,-1.5574946500325617,100,True,,,4,15,0.7199689944489797,0.06734468799913884,0.9758453110007395,1.0500096819996543
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,real_amplitudes,2,slsqp,100,137,null,null,False,-0.02361605699179148,-1.1373060357534,FCI,-1.1373060357534,1.1136899787616086,698.8504848827182,False,-0.7435850514407711,1427,True,,,4,15,0.7199689944489797,0.07663548399978026,11.568555820000256,11.651888268999755
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,real_amplitudes,2,spsa,100,137,null,null,False,-1.059206033038243,-1.1373060357534,FCI,-1.1373060357534,0.07810000271515705,49.00845460378548,False,-1.7791750274872224,200,True,,,4,15,0.7199689944489797,0.06955046400071296,0.8388950360003946,0.9152216639995459
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,efficient_su2,1,cobyla,100,137,null,null,False,-0.9576188014562689,-1.1373060357534,FCI,-1.1373060357534,0.17968723429713107,112.75535670655843,False,-1.6775877959052485,100,True,,,4,15,0.7199689944489797,0.06977793900114193,0.9255159740005183,1.002515260999644
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,efficient_su2,1,slsqp,100,137,null,null,False,0.04100015951196212,-1.1373060357534,FCI,-1.1373060357534,1.1783061952653622,739.3977422847722,False,-0.6789688349370175,1945,True,,,4,15,0.7199689944489797,0.09023752199937007,17.03457842500029,17.13204498400046
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,efficient_su2,1,spsa,100,137,null,null,False,-1.0836825764238922,-1.1373060357534,FCI,-1.1373060357534,0.05362345932950774,33.64920334040007,False,-1.803651570872872,200,True,,,4,15,0.7199689944489797,0.12021382000057201,0.9263917280004534,1.0543774399993708
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,efficient_su2,2,cobyla,100,137,null,null,False,-0.951590611870828,-1.1373060357534,FCI,-1.1373060357534,0.1857154238825719,116.5380999251288,False,-1.6715596063198077,100,True,,,4,15,0.7199689944489797,0.07019495599888614,0.99529335599982,1.0750172379994183
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,efficient_su2,2,slsqp,100,137,null,null,False,-0.15336079546912784,-1.1373060357534,FCI,-1.1373060357534,0.9839452402842721,617.4344937855433,False,-0.8733297899181075,3525,True,,,4,15,0.7199689944489797,0.06391285199970298,30.930689584998618,31.0034455469995
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.735,jw,efficient_su2,2,spsa,100,137,null,null,False,-1.0200401241237285,-1.1373060357534,FCI,-1.1373060357534,0.11726591162967148,73.58541494082353,False,-1.740009118572708,200,True,,,4,15,0.7199689944489797,0.14296699700025783,0.9682158499999787,1.1201814789983473
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,real_amplitudes,1,cobyla,100,137,null,null,False,-1.0696153445040635,-1.1205602812999882,FCI,-1.1205602812999882,0.05094493679592471,31.96840634387392,False,-1.6575900233040635,77,True,,,4,15,0.5879746788,0.08460951999950339,0.6844537229990237,0.7749296880010661
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,real_amplitudes,1,slsqp,100,137,null,null,False,-0.25664017810153317,-1.1205602812999882,FCI,-1.1205602812999882,0.863920103198455,542.1176400379593,False,-0.8446148569015332,759,True,,,4,15,0.5879746788,0.08140950400047586,6.037438937999468,6.125260029999481
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,real_amplitudes,1,spsa,100,137,null,null,False,-1.08476495154639,-1.1205602812999882,FCI,-1.1205602812999882,0.035795329753598226,22.46189157835067,False,-1.67273963034639,200,True,,,4,15,0.5879746788,0.06338890900042315,0.9192719950005994,0.9885806769998453
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,real_amplitudes,2,cobyla,100,137,null,null,False,-1.0926182698186273,-1.1205602812999882,FCI,-1.1205602812999882,0.027942011481360884,17.533863682657287,False,-1.6805929486186273,100,True,,,4,15,0.5879746788,0.08144747000005736,0.8107747619997099,0.8988328249997721
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,real_amplitudes,2,slsqp,100,137,null,null,False,-0.6401761323244051,-1.1205602812999882,FCI,-1.1205602812999882,0.4803841489755831,301.4453769395192,False,-1.228150811124405,1427,True,,,4,15,0.5879746788,0.06575102099850483,10.763872816000003,10.836066083000333
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,real_amplitudes,2,spsa,100,137,null,null,False,-1.0750227047571204,-1.1205602812999882,FCI,-1.1205602812999882,0.04553757654286783,28.57523911883845,False,-1.6629973835571203,200,True,,,4,15,0.5879746788,0.06843065099928936,0.8884815790006542,0.963954812999873
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,efficient_su2,1,cobyla,100,137,null,null,False,-0.9678133433065179,-1.1205602812999882,FCI,-1.1205602812999882,0.15274693799347028,95.85007831334454,False,-1.555788022106518,100,True,,,4,15,0.5879746788,0.06853717599915399,1.0069873570009804,1.0825837219999812
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,efficient_su2,1,slsqp,100,137,null,null,False,-0.20520489282681464,-1.1205602812999882,FCI,-1.1205602812999882,0.9153553884731735,574.3937444654126,False,-0.7931795716268146,1891,True,,,4,15,0.5879746788,0.0621924429997307,15.987915844998497,16.057551210000383
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,efficient_su2,1,spsa,100,137,null,null,False,-1.095559664678355,-1.1205602812999882,FCI,-1.1205602812999882,0.02500061662163322,15.688111935624441,False,-1.683534343478355,200,True,,,4,15,0.5879746788,0.07146991099943989,0.8889405989993975,0.9685142320013256
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,efficient_su2,2,cobyla,100,137,null,null,False,-1.009374906939794,-1.1205602812999882,FCI,-1.1205602812999882,0.11118537436019427,69.76982307939114,False,-1.597349585739794,100,True,,,4,15,0.5879746788,0.072699938000369,1.0509169159995508,1.1329010749996087
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,efficient_su2,2,slsqp,100,137,null,null,False,-0.24328816665816433,-1.1205602812999882,FCI,-1.1205602812999882,0.8772721146418239,550.4961473867762,False,-0.8312628454581643,2311,True,,,4,15,0.5879746788,0.08480955199956952,21.13376492199859,21.227611102000083
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,0.9,jw,efficient_su2,2,spsa,100,137,null,null,False,-1.0544932410740224,-1.1205602812999882,FCI,-1.1205602812999882,0.06606704022596577,41.457662345155555,False,-1.6424679198740224,200,True,,,4,15,0.5879746788,0.06687097000030917,0.9748771190006664,1.0523235689997819
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,real_amplitudes,1,cobyla,100,137,null,null,False,-1.0243642343697164,-1.0791929449690747,FCI,-1.0791929449690747,0.05482871059935834,34.405509359492754,False,-1.5054344261151709,66,True,,,4,15,0.4810701917454545,0.09240026400038914,0.5848095559995272,0.6825632970012521
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,real_amplitudes,1,slsqp,100,137,null,null,False,-0.4455133936519,-1.0791929449690747,FCI,-1.0791929449690747,0.6336795513171747,397.639621567489,False,-0.9265835853973545,742,True,,,4,15,0.4810701917454545,0.06527787799859652,5.9343912880012795,6.00553874400066
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,real_amplitudes,1,spsa,100,137,null,null,False,-1.0116469718179244,-1.0791929449690747,FCI,-1.0791929449690747,0.0675459731511503,42.38570606610517,False,-1.492717163563379,200,True,,,4,15,0.4810701917454545,0.0739377260015317,0.8580154510000284,0.938066044000152
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,real_amplitudes,2,cobyla,100,137,null,null,False,-0.8666232103409466,-1.0791929449690747,FCI,-1.0791929449690747,0.21256973462812812,133.38942160676206,False,-1.347693402086401,96,True,,,4,15,0.4810701917454545,0.07142230999852472,0.9004927419991873,0.9791494490000332
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,real_amplitudes,2,slsqp,100,137,null,null,False,-0.21785293936951455,-1.0791929449690747,FCI,-1.0791929449690747,0.8613400055995601,540.4986055737744,False,-0.6989231311149691,1266,True,,,4,15,0.4810701917454545,0.09763679500065336,10.2281405979993,10.332601403000808
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,real_amplitudes,2,spsa,100,137,null,null,False,-0.9820145969990606,-1.0791929449690747,FCI,-1.0791929449690747,0.09717834797001412,60.98028795631559,False,-1.463084788744515,200,True,,,4,15,0.4810701917454545,0.09028500800013717,0.9138213239984907,1.012021934000586
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,efficient_su2,1,cobyla,100,137,null,null,False,-0.811850516681577,-1.0791929449690747,FCI,-1.0791929449690747,0.26734242828749766,167.75977983225937,False,-1.2929207084270316,100,True,,,4,15,0.4810701917454545,0.06584108700008073,0.9762540430001536,1.0500395319995732
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,efficient_su2,1,slsqp,100,137,null,null,False,-0.3345417021843029,-1.0791929449690747,FCI,-1.0791929449690747,0.7446512427847718,467.2753567086294,False,-0.8156118939297574,1999,True,,,4,15,0.4810701917454545,0.0698100230001728,16.589939899000456,16.66726388999996
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,efficient_su2,1,spsa,100,137,null,null,False,-1.0624125674800153,-1.0791929449690747,FCI,-1.0791929449690747,0.01678037748905936,10.529837897782151,False,-1.5434827592254698,200,True,,,4,15,0.4810701917454545,0.0755431600009615,0.911418865000087,0.9948911550000048
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,efficient_su2,2,cobyla,100,137,null,null,False,-0.8063028375824921,-1.0791929449690747,FCI,-1.0791929449690747,0.2728901073865826,171.24099839604705,False,-1.2873730293279466,100,True,,,4,15,0.4810701917454545,0.08784600800026965,0.9593959569992876,1.0567298540008778
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,efficient_su2,2,slsqp,100,137,null,null,False,-0.22971820211219363,-1.0791929449690747,FCI,-1.0791929449690747,0.8494747428568811,533.0530464153786,False,-0.7107883938576481,3525,True,,,4,15,0.4810701917454545,0.07061324599999352,30.900176746001307,30.98025567300101
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.1,jw,efficient_su2,2,spsa,100,137,null,null,False,-0.8298073054875672,-1.0791929449690747,FCI,-1.0791929449690747,0.2493856394815075,156.4917332454013,False,-1.3108774972330217,200,True,,,4,15,0.4810701917454545,0.1548924110011285,0.9826376199998776,1.1466569130006974
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.4,jw,real_amplitudes,1,cobyla,100,137,null,null,False,-0.9234247641080962,-1.015468249288245,FCI,-1.015468249288245,0.09204348518014882,57.758115341910006,False,-1.3014084861938104,64,True,,,4,15,0.37798372208571435,0.14044065399866668,0.5664584100013599,0.7123884619995806
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.4,jw,real_amplitudes,1,slsqp,100,137,null,null,False,-0.43622457130261455,-1.015468249288245,FCI,-1.015468249288245,0.5792436779856305,363.480621129085,False,-0.8142082933883289,799,True,,,4,15,0.37798372208571435,0.0675864509994426,6.213177789999463,6.286044770999069
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.4,jw,real_amplitudes,1,spsa,100,137,null,null,False,-0.9392836025926423,-1.015468249288245,FCI,-1.015468249288245,0.07618464669560265,47.806551463310925,False,-1.3172673246783566,200,True,,,4,15,0.37798372208571435,0.06782034800016845,0.9046982319996459,0.9787661080008547
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.4,jw,real_amplitudes,2,cobyla,100,137,null,null,False,-0.7104158106296072,-1.015468249288245,FCI,-1.015468249288245,0.30505243865863774,191.42315073024312,False,-1.0883995327153215,93,True,,,4,15,0.37798372208571435,0.0669463940012065,0.8830208859999402,0.9571665759995085
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.4,jw,real_amplitudes,2,slsqp,100,137,null,null,False,-0.33155279140575394,-1.015468249288245,FCI,-1.015468249288245,0.6839154578824911,429.1631050603841,False,-0.7095365134914683,1220,True,,,4,15,0.37798372208571435,0.06937299800119945,10.00849301299968,10.08485002999987
H2,noisy_synthetic,synthetic_depolarizing_readout,,2048,sto-3g,1.4,jw,real_amplitudes,2,spsa,100,137,null,null,False,-0.9443197499649387,-1.015468249288245,FCI,-1.015468249288245,0.07114849932330625,44.64632366186858,False,-1.322303472050653,200,True,,,4,15,0.37798372208571435,0.0646590490014205,0.8978735630007577,0.9695744860000559
